rank:1 |send count:15 | recv count: 15 |total Time:0.444541 |compute Time:0.000010 |commuTime:0.439693|IO Time:0.000000
rank:475 |send count:11 | recv count: 11 |total Time:1.656679 |compute Time:0.000015 |commuTime:1.352456|IO Time:0.000000
rank:463 |send count:5 | recv count: 5 |total Time:1.656528 |compute Time:0.000011 |commuTime:1.362182|IO Time:0.000000
rank:477 |send count:4 | recv count: 4 |total Time:1.655765 |compute Time:0.000016 |commuTime:1.352433|IO Time:0.000000
rank:464 |send count:9 | recv count: 9 |total Time:1.656261 |compute Time:0.000011 |commuTime:1.362197|IO Time:0.000000
rank:478 |send count:7 | recv count: 13 |total Time:1.655991 |compute Time:0.000013 |commuTime:1.352397|IO Time:0.000000
rank:465 |send count:15 | recv count: 15 |total Time:1.656292 |compute Time:0.000012 |commuTime:1.362219|IO Time:0.000000
rank:479 |send count:9 | recv count: 10 |total Time:1.656043 |compute Time:0.000013 |commuTime:1.340889|IO Time:0.000000
rank:466 |send count:4 | recv count: 4 |total Time:1.655943 |compute Time:0.000007 |commuTime:1.362195|IO Time:0.000000
rank:204 |send count:11 | recv count: 9 |total Time:1.657347 |compute Time:0.000019 |commuTime:1.522340|IO Time:0.000000
rank:84 |send count:5 | recv count: 5 |total Time:1.656522 |compute Time:0.000012 |commuTime:1.600330|IO Time:0.000000
rank:467 |send count:7 | recv count: 6 |total Time:1.656029 |compute Time:0.000007 |commuTime:1.352536|IO Time:0.000000
rank:420 |send count:13 | recv count: 15 |total Time:1.654725 |compute Time:0.000012 |commuTime:1.386335|IO Time:0.000000
rank:400 |send count:4 | recv count: 4 |total Time:1.654627 |compute Time:0.000015 |commuTime:1.400799|IO Time:0.000000
rank:180 |send count:9 | recv count: 9 |total Time:1.655763 |compute Time:0.000012 |commuTime:1.538514|IO Time:0.000000
rank:364 |send count:13 | recv count: 14 |total Time:1.656234 |compute Time:0.000013 |commuTime:1.423779|IO Time:0.000000
rank:252 |send count:5 | recv count: 5 |total Time:1.657197 |compute Time:0.000017 |commuTime:1.491137|IO Time:0.000000
rank:276 |send count:5 | recv count: 5 |total Time:1.656147 |compute Time:0.000009 |commuTime:1.476043|IO Time:0.000000
rank:396 |send count:7 | recv count: 7 |total Time:1.656491 |compute Time:0.000015 |commuTime:1.400899|IO Time:0.000000
rank:332 |send count:4 | recv count: 4 |total Time:1.654868 |compute Time:0.000013 |commuTime:1.447080|IO Time:0.000000
rank:444 |send count:9 | recv count: 9 |total Time:1.655132 |compute Time:0.000012 |commuTime:1.370744|IO Time:0.000000
rank:476 |send count:7 | recv count: 9 |total Time:1.656137 |compute Time:0.000011 |commuTime:1.352847|IO Time:0.000000
rank:156 |send count:5 | recv count: 5 |total Time:1.655520 |compute Time:0.000018 |commuTime:1.553850|IO Time:0.000000
rank:310 |send count:5 | recv count: 5 |total Time:1.654891 |compute Time:0.000014 |commuTime:1.460694|IO Time:0.000000
rank:358 |send count:5 | recv count: 5 |total Time:1.657114 |compute Time:0.000011 |commuTime:1.431625|IO Time:0.000000
rank:460 |send count:5 | recv count: 5 |total Time:1.656315 |compute Time:0.000007 |commuTime:1.363233|IO Time:0.000000
rank:492 |send count:5 | recv count: 5 |total Time:1.656206 |compute Time:0.000012 |commuTime:1.326579|IO Time:0.000000
rank:70 |send count:9 | recv count: 8 |total Time:1.656868 |compute Time:0.000013 |commuTime:1.615767|IO Time:0.000000
rank:214 |send count:7 | recv count: 12 |total Time:1.657897 |compute Time:0.000013 |commuTime:1.522791|IO Time:0.000000
rank:352 |send count:9 | recv count: 9 |total Time:1.655991 |compute Time:0.000011 |commuTime:1.431797|IO Time:0.000000
rank:496 |send count:4 | recv count: 4 |total Time:1.655770 |compute Time:0.000013 |commuTime:1.326412|IO Time:0.000000
rank:228 |send count:6 | recv count: 10 |total Time:1.654336 |compute Time:0.000012 |commuTime:1.507691|IO Time:0.000000
rank:454 |send count:4 | recv count: 4 |total Time:1.656080 |compute Time:0.000012 |commuTime:1.370937|IO Time:0.000000
rank:468 |send count:6 | recv count: 6 |total Time:1.657247 |compute Time:0.000012 |commuTime:1.353135|IO Time:0.000000
rank:256 |send count:4 | recv count: 4 |total Time:1.657374 |compute Time:0.000014 |commuTime:1.491579|IO Time:0.000000
rank:406 |send count:7 | recv count: 7 |total Time:1.655850 |compute Time:0.000017 |commuTime:1.401359|IO Time:0.000000
rank:304 |send count:5 | recv count: 5 |total Time:1.655035 |compute Time:0.000013 |commuTime:1.461206|IO Time:0.000000
rank:348 |send count:4 | recv count: 4 |total Time:1.656323 |compute Time:0.000015 |commuTime:1.432181|IO Time:0.000000
rank:448 |send count:9 | recv count: 9 |total Time:1.658187 |compute Time:0.000013 |commuTime:1.371244|IO Time:0.000000
rank:421 |send count:21 | recv count: 21 |total Time:1.655706 |compute Time:0.000016 |commuTime:1.387291|IO Time:0.000000
rank:412 |send count:6 | recv count: 9 |total Time:1.655800 |compute Time:0.000009 |commuTime:1.394623|IO Time:0.000000
rank:469 |send count:4 | recv count: 4 |total Time:1.657952 |compute Time:0.000014 |commuTime:1.353815|IO Time:0.000000
rank:493 |send count:9 | recv count: 12 |total Time:1.656190 |compute Time:0.000014 |commuTime:1.327162|IO Time:0.000000
rank:498 |send count:7 | recv count: 7 |total Time:1.673407 |compute Time:0.000014 |commuTime:1.342040|IO Time:0.000000

real	1m17.267s
user	10m39.037s
sys	4m15.814s
