rank:2 |send count:5 | recv count: 5 |total Time:1.340562 |compute Time:0.000013 |commuTime:1.338351|IO Time:0.000000
rank:151 |send count:5 | recv count: 5 |total Time:2.669155 |compute Time:0.000012 |commuTime:2.305382|IO Time:0.000000
rank:107 |send count:11 | recv count: 12 |total Time:2.666276 |compute Time:0.000013 |commuTime:2.411076|IO Time:0.000000
rank:163 |send count:8 | recv count: 8 |total Time:2.667936 |compute Time:0.000009 |commuTime:2.276015|IO Time:0.000000
rank:116 |send count:9 | recv count: 10 |total Time:2.667053 |compute Time:0.000015 |commuTime:2.391546|IO Time:0.000000
rank:184 |send count:6 | recv count: 9 |total Time:2.665719 |compute Time:0.000011 |commuTime:2.228420|IO Time:0.000000
rank:117 |send count:4 | recv count: 4 |total Time:2.667163 |compute Time:0.000012 |commuTime:2.391529|IO Time:0.000000
rank:197 |send count:6 | recv count: 7 |total Time:2.668956 |compute Time:0.000008 |commuTime:2.198793|IO Time:0.000000
rank:119 |send count:8 | recv count: 8 |total Time:2.668292 |compute Time:0.000007 |commuTime:2.382147|IO Time:0.000000
rank:89 |send count:4 | recv count: 4 |total Time:2.668536 |compute Time:0.000009 |commuTime:2.458753|IO Time:0.000000
rank:128 |send count:7 | recv count: 7 |total Time:2.668042 |compute Time:0.000012 |commuTime:2.361692|IO Time:0.000000
rank:91 |send count:5 | recv count: 5 |total Time:2.666262 |compute Time:0.000008 |commuTime:2.448537|IO Time:0.000000
rank:131 |send count:8 | recv count: 8 |total Time:2.666289 |compute Time:0.000006 |commuTime:2.352097|IO Time:0.000000
rank:101 |send count:4 | recv count: 4 |total Time:2.666884 |compute Time:0.000012 |commuTime:2.428881|IO Time:0.000000
rank:142 |send count:7 | recv count: 7 |total Time:2.668220 |compute Time:0.000009 |commuTime:2.333284|IO Time:0.000000
rank:112 |send count:7 | recv count: 7 |total Time:2.667142 |compute Time:0.000009 |commuTime:2.401404|IO Time:0.000000
rank:143 |send count:9 | recv count: 11 |total Time:2.668225 |compute Time:0.000008 |commuTime:2.324109|IO Time:0.000000
rank:113 |send count:7 | recv count: 7 |total Time:2.667179 |compute Time:0.000013 |commuTime:2.401330|IO Time:0.000000
rank:164 |send count:27 | recv count: 27 |total Time:2.666142 |compute Time:0.000018 |commuTime:2.275717|IO Time:0.000000
rank:139 |send count:11 | recv count: 9 |total Time:2.666930 |compute Time:0.000014 |commuTime:2.333799|IO Time:0.000000
rank:165 |send count:4 | recv count: 4 |total Time:2.666212 |compute Time:0.000010 |commuTime:2.275717|IO Time:0.000000
rank:161 |send count:9 | recv count: 9 |total Time:2.667236 |compute Time:0.000011 |commuTime:2.285850|IO Time:0.000000
rank:178 |send count:7 | recv count: 7 |total Time:2.667358 |compute Time:0.000010 |commuTime:2.247224|IO Time:0.000000
rank:162 |send count:11 | recv count: 12 |total Time:2.668066 |compute Time:0.000012 |commuTime:2.285845|IO Time:0.000000
rank:179 |send count:6 | recv count: 6 |total Time:2.667366 |compute Time:0.000008 |commuTime:2.238414|IO Time:0.000000
rank:175 |send count:5 | recv count: 5 |total Time:2.668365 |compute Time:0.000011 |commuTime:2.247492|IO Time:0.000000
rank:201 |send count:7 | recv count: 7 |total Time:2.668440 |compute Time:0.000009 |commuTime:2.188525|IO Time:0.000000
rank:185 |send count:7 | recv count: 7 |total Time:2.666041 |compute Time:0.000012 |commuTime:2.228621|IO Time:0.000000
rank:213 |send count:4 | recv count: 4 |total Time:2.669547 |compute Time:0.000010 |commuTime:2.159351|IO Time:0.000000
rank:187 |send count:13 | recv count: 13 |total Time:2.665946 |compute Time:0.000008 |commuTime:2.219052|IO Time:0.000000
rank:225 |send count:7 | recv count: 7 |total Time:2.669075 |compute Time:0.000016 |commuTime:2.130899|IO Time:0.000000
rank:196 |send count:18 | recv count: 17 |total Time:2.669076 |compute Time:0.000010 |commuTime:2.198956|IO Time:0.000000
rank:236 |send count:8 | recv count: 8 |total Time:2.668754 |compute Time:0.000015 |commuTime:2.101004|IO Time:0.000000
rank:209 |send count:11 | recv count: 11 |total Time:2.669075 |compute Time:0.000011 |commuTime:2.169058|IO Time:0.000000
rank:10 |send count:5 | recv count: 5 |total Time:2.667549 |compute Time:0.000010 |commuTime:2.646288|IO Time:0.000000
rank:232 |send count:9 | recv count: 9 |total Time:2.666243 |compute Time:0.000009 |commuTime:2.111147|IO Time:0.000000
rank:57 |send count:7 | recv count: 7 |total Time:2.666093 |compute Time:0.000012 |commuTime:2.533742|IO Time:0.000000
rank:235 |send count:12 | recv count: 13 |total Time:2.667263 |compute Time:0.000015 |commuTime:2.101273|IO Time:0.000000
rank:92 |send count:13 | recv count: 13 |total Time:2.667319 |compute Time:0.000013 |commuTime:2.448283|IO Time:0.000000
rank:247 |send count:5 | recv count: 6 |total Time:2.669718 |compute Time:0.000014 |commuTime:2.072900|IO Time:0.000000
rank:129 |send count:5 | recv count: 5 |total Time:2.668340 |compute Time:0.000011 |commuTime:2.361914|IO Time:0.000000
rank:259 |send count:7 | recv count: 7 |total Time:2.666913 |compute Time:0.000008 |commuTime:2.044148|IO Time:0.000000
rank:152 |send count:5 | recv count: 5 |total Time:2.669371 |compute Time:0.000011 |commuTime:2.305341|IO Time:0.000000
rank:79 |send count:7 | recv count: 7 |total Time:2.667894 |compute Time:0.000015 |commuTime:2.478322|IO Time:0.000000
rank:153 |send count:27 | recv count: 27 |total Time:2.669473 |compute Time:0.000018 |commuTime:2.305374|IO Time:0.000000
rank:103 |send count:7 | recv count: 7 |total Time:2.667992 |compute Time:0.000012 |commuTime:2.420016|IO Time:0.000000
rank:155 |send count:8 | recv count: 8 |total Time:2.666039 |compute Time:0.000012 |commuTime:2.296041|IO Time:0.000000
rank:124 |send count:4 | recv count: 4 |total Time:2.668842 |compute Time:0.000011 |commuTime:2.371933|IO Time:0.000000
rank:167 |send count:7 | recv count: 8 |total Time:2.668547 |compute Time:0.000010 |commuTime:2.266352|IO Time:0.000000
rank:127 |send count:13 | recv count: 13 |total Time:2.667720 |compute Time:0.000015 |commuTime:2.362220|IO Time:0.000000
rank:177 |send count:21 | recv count: 17 |total Time:2.666385 |compute Time:0.000014 |commuTime:2.247417|IO Time:0.000000
rank:149 |send count:9 | recv count: 9 |total Time:2.667615 |compute Time:0.000013 |commuTime:2.314667|IO Time:0.000000
rank:203 |send count:15 | recv count: 16 |total Time:2.666666 |compute Time:0.000012 |commuTime:2.178654|IO Time:0.000000
rank:198 |send count:5 | recv count: 5 |total Time:2.669086 |compute Time:0.000012 |commuTime:2.198982|IO Time:0.000000
rank:214 |send count:19 | recv count: 18 |total Time:2.669811 |compute Time:0.000016 |commuTime:2.159629|IO Time:0.000000
rank:199 |send count:9 | recv count: 9 |total Time:2.669147 |compute Time:0.000012 |commuTime:2.188993|IO Time:0.000000
rank:224 |send count:7 | recv count: 7 |total Time:2.669127 |compute Time:0.000014 |commuTime:2.131012|IO Time:0.000000
rank:220 |send count:7 | recv count: 7 |total Time:2.668139 |compute Time:0.000009 |commuTime:2.140555|IO Time:0.000000
rank:227 |send count:9 | recv count: 8 |total Time:2.669800 |compute Time:0.000010 |commuTime:2.121699|IO Time:0.000000
rank:221 |send count:11 | recv count: 11 |total Time:2.668276 |compute Time:0.000016 |commuTime:2.140594|IO Time:0.000000
rank:249 |send count:7 | recv count: 5 |total Time:2.666751 |compute Time:0.005325 |commuTime:2.067401|IO Time:0.000000
rank:233 |send count:5 | recv count: 5 |total Time:2.666486 |compute Time:0.000009 |commuTime:2.111261|IO Time:0.000000
rank:250 |send count:21 | recv count: 18 |total Time:2.666133 |compute Time:0.000013 |commuTime:2.072644|IO Time:0.000000
rank:245 |send count:7 | recv count: 7 |total Time:2.668534 |compute Time:0.000011 |commuTime:2.081857|IO Time:0.000000
rank:251 |send count:7 | recv count: 7 |total Time:2.666137 |compute Time:0.000008 |commuTime:2.063512|IO Time:0.000000
rank:256 |send count:7 | recv count: 7 |total Time:2.669481 |compute Time:0.000010 |commuTime:2.053757|IO Time:0.000000
rank:273 |send count:5 | recv count: 5 |total Time:2.667896 |compute Time:0.000013 |commuTime:2.016306|IO Time:0.000000
rank:270 |send count:4 | recv count: 4 |total Time:2.668874 |compute Time:0.000010 |commuTime:2.025274|IO Time:0.000000
rank:287 |send count:13 | recv count: 13 |total Time:2.667086 |compute Time:0.000008 |commuTime:1.979341|IO Time:0.000000
rank:281 |send count:27 | recv count: 29 |total Time:2.668929 |compute Time:0.000019 |commuTime:1.997858|IO Time:0.000000
rank:22 |send count:9 | recv count: 9 |total Time:2.667048 |compute Time:0.000014 |commuTime:2.617700|IO Time:0.000000
rank:295 |send count:4 | recv count: 4 |total Time:2.667672 |compute Time:0.000011 |commuTime:1.960319|IO Time:0.000000
rank:154 |send count:15 | recv count: 14 |total Time:2.666176 |compute Time:0.000011 |commuTime:2.305529|IO Time:0.000000
rank:173 |send count:23 | recv count: 20 |total Time:2.666877 |compute Time:0.000013 |commuTime:2.256604|IO Time:0.000000
rank:188 |send count:9 | recv count: 11 |total Time:2.668642 |compute Time:0.000015 |commuTime:2.219116|IO Time:0.000000
rank:211 |send count:7 | recv count: 7 |total Time:2.669639 |compute Time:0.000014 |commuTime:2.159960|IO Time:0.000000
rank:189 |send count:9 | recv count: 9 |total Time:2.668621 |compute Time:0.000011 |commuTime:2.218995|IO Time:0.000000
rank:223 |send count:5 | recv count: 5 |total Time:2.667467 |compute Time:0.000010 |commuTime:2.131450|IO Time:0.000000
rank:190 |send count:6 | recv count: 6 |total Time:2.668227 |compute Time:0.000010 |commuTime:2.218972|IO Time:0.000000
rank:257 |send count:7 | recv count: 7 |total Time:2.669640 |compute Time:0.000011 |commuTime:2.053860|IO Time:0.000000
rank:191 |send count:5 | recv count: 5 |total Time:2.668382 |compute Time:0.000009 |commuTime:2.209637|IO Time:0.000000
rank:269 |send count:5 | recv count: 5 |total Time:2.668454 |compute Time:0.000008 |commuTime:2.025394|IO Time:0.000000
rank:200 |send count:7 | recv count: 7 |total Time:2.668631 |compute Time:0.000011 |commuTime:2.188789|IO Time:0.000000
rank:271 |send count:6 | recv count: 6 |total Time:2.669001 |compute Time:0.000013 |commuTime:2.016876|IO Time:0.000000
rank:215 |send count:7 | recv count: 7 |total Time:2.669899 |compute Time:0.000007 |commuTime:2.150491|IO Time:0.000000
rank:292 |send count:18 | recv count: 18 |total Time:2.666792 |compute Time:0.000014 |commuTime:1.969568|IO Time:0.000000
rank:237 |send count:5 | recv count: 5 |total Time:2.669629 |compute Time:0.000009 |commuTime:2.101234|IO Time:0.000000
rank:293 |send count:11 | recv count: 16 |total Time:2.666842 |compute Time:0.000014 |commuTime:1.969510|IO Time:0.000000
rank:239 |send count:13 | recv count: 13 |total Time:2.667998 |compute Time:0.000010 |commuTime:2.091267|IO Time:0.000000
rank:305 |send count:5 | recv count: 5 |total Time:2.666856 |compute Time:0.000007 |commuTime:1.941325|IO Time:0.000000
rank:260 |send count:7 | recv count: 7 |total Time:2.667629 |compute Time:0.000019 |commuTime:2.044021|IO Time:0.000000
rank:307 |send count:8 | recv count: 8 |total Time:2.666964 |compute Time:0.000011 |commuTime:1.931832|IO Time:0.000000
rank:263 |send count:4 | recv count: 4 |total Time:2.667406 |compute Time:0.000007 |commuTime:2.034990|IO Time:0.000000
rank:342 |send count:7 | recv count: 7 |total Time:2.669554 |compute Time:0.000012 |commuTime:1.854847|IO Time:0.000000
rank:297 |send count:7 | recv count: 7 |total Time:2.667219 |compute Time:0.000014 |commuTime:1.960162|IO Time:0.000000
rank:66 |send count:6 | recv count: 6 |total Time:2.667736 |compute Time:0.000010 |commuTime:2.514946|IO Time:0.000000
rank:311 |send count:5 | recv count: 5 |total Time:2.669269 |compute Time:0.000009 |commuTime:1.921828|IO Time:0.000000
rank:102 |send count:7 | recv count: 8 |total Time:2.668178 |compute Time:0.000010 |commuTime:2.429381|IO Time:0.000000
rank:321 |send count:7 | recv count: 7 |total Time:2.668024 |compute Time:0.000015 |commuTime:1.903040|IO Time:0.000000
rank:283 |send count:9 | recv count: 9 |total Time:2.666300 |compute Time:0.000012 |commuTime:1.989169|IO Time:0.000000
rank:322 |send count:5 | recv count: 5 |total Time:2.668385 |compute Time:0.000009 |commuTime:1.903130|IO Time:0.000000
rank:328 |send count:18 | recv count: 17 |total Time:2.669356 |compute Time:0.000016 |commuTime:1.884359|IO Time:0.000000
rank:323 |send count:5 | recv count: 5 |total Time:2.668441 |compute Time:0.000008 |commuTime:1.894089|IO Time:0.000000
rank:329 |send count:18 | recv count: 17 |total Time:2.669488 |compute Time:0.000015 |commuTime:1.884428|IO Time:0.000000
rank:344 |send count:15 | recv count: 15 |total Time:2.668092 |compute Time:0.000012 |commuTime:1.844737|IO Time:0.000000
rank:331 |send count:4 | recv count: 4 |total Time:2.668764 |compute Time:0.000012 |commuTime:1.875040|IO Time:0.000000
rank:345 |send count:6 | recv count: 6 |total Time:2.669075 |compute Time:0.000012 |commuTime:1.844768|IO Time:0.000000
rank:341 |send count:5 | recv count: 5 |total Time:2.669723 |compute Time:0.000013 |commuTime:1.854975|IO Time:0.000000
rank:357 |send count:7 | recv count: 7 |total Time:2.667799 |compute Time:0.000010 |commuTime:1.815851|IO Time:0.000000
rank:343 |send count:11 | recv count: 11 |total Time:2.669744 |compute Time:0.000014 |commuTime:1.845217|IO Time:0.000000
rank:46 |send count:9 | recv count: 9 |total Time:2.668075 |compute Time:0.000009 |commuTime:2.563035|IO Time:0.000000
rank:353 |send count:11 | recv count: 11 |total Time:2.670024 |compute Time:0.000010 |commuTime:1.825343|IO Time:0.000000
rank:130 |send count:8 | recv count: 8 |total Time:2.666560 |compute Time:0.000012 |commuTime:2.362066|IO Time:0.000000
rank:364 |send count:13 | recv count: 13 |total Time:2.670070 |compute Time:0.000015 |commuTime:1.797292|IO Time:0.000000
rank:166 |send count:6 | recv count: 6 |total Time:2.668765 |compute Time:0.000010 |commuTime:2.276232|IO Time:0.000000
rank:365 |send count:12 | recv count: 13 |total Time:2.670036 |compute Time:0.000012 |commuTime:1.797206|IO Time:0.000000
rank:275 |send count:6 | recv count: 6 |total Time:2.669136 |compute Time:0.000016 |commuTime:2.007789|IO Time:0.000000
rank:367 |send count:11 | recv count: 11 |total Time:2.669456 |compute Time:0.000017 |commuTime:1.787984|IO Time:0.000000
rank:285 |send count:11 | recv count: 11 |total Time:2.669423 |compute Time:0.000012 |commuTime:1.988854|IO Time:0.000000
rank:377 |send count:9 | recv count: 9 |total Time:2.668314 |compute Time:0.000010 |commuTime:1.768411|IO Time:0.000000
rank:299 |send count:4 | recv count: 4 |total Time:2.667003 |compute Time:0.000009 |commuTime:1.950956|IO Time:0.000000
rank:391 |send count:5 | recv count: 5 |total Time:2.667653 |compute Time:0.000010 |commuTime:1.731204|IO Time:0.000000
rank:308 |send count:18 | recv count: 17 |total Time:2.667251 |compute Time:0.000015 |commuTime:1.931587|IO Time:0.000000
rank:136 |send count:18 | recv count: 17 |total Time:2.667070 |compute Time:0.000011 |commuTime:2.343100|IO Time:0.000000
rank:309 |send count:5 | recv count: 5 |total Time:2.667323 |compute Time:0.000010 |commuTime:1.931624|IO Time:0.000000
rank:160 |send count:8 | recv count: 8 |total Time:2.667766 |compute Time:0.000009 |commuTime:2.286481|IO Time:0.000000
rank:332 |send count:4 | recv count: 4 |total Time:2.669019 |compute Time:0.000013 |commuTime:1.874735|IO Time:0.000000
rank:246 |send count:6 | recv count: 6 |total Time:2.669880 |compute Time:0.000012 |commuTime:2.082290|IO Time:0.000000
rank:347 |send count:13 | recv count: 13 |total Time:2.667860 |compute Time:0.000011 |commuTime:1.835115|IO Time:0.000000
rank:317 |send count:31 | recv count: 33 |total Time:2.668031 |compute Time:0.000020 |commuTime:1.912464|IO Time:0.000000
rank:358 |send count:5 | recv count: 5 |total Time:2.669086 |compute Time:0.000008 |commuTime:1.815938|IO Time:0.000000
rank:319 |send count:6 | recv count: 6 |total Time:2.668687 |compute Time:0.000013 |commuTime:1.903665|IO Time:0.000000
rank:359 |send count:9 | recv count: 10 |total Time:2.669109 |compute Time:0.000012 |commuTime:1.806724|IO Time:0.000000
rank:355 |send count:18 | recv count: 17 |total Time:2.669545 |compute Time:0.000013 |commuTime:1.816298|IO Time:0.000000
rank:368 |send count:15 | recv count: 15 |total Time:2.668134 |compute Time:0.000013 |commuTime:1.787708|IO Time:0.000000
rank:379 |send count:5 | recv count: 5 |total Time:2.666595 |compute Time:0.000011 |commuTime:1.759703|IO Time:0.000000
rank:369 |send count:31 | recv count: 30 |total Time:2.668201 |compute Time:0.000017 |commuTime:1.787662|IO Time:0.000000
rank:400 |send count:4 | recv count: 4 |total Time:2.669197 |compute Time:0.000010 |commuTime:1.697656|IO Time:0.000000
rank:371 |send count:5 | recv count: 5 |total Time:2.669040 |compute Time:0.000013 |commuTime:1.777953|IO Time:0.000000
rank:401 |send count:15 | recv count: 15 |total Time:2.669248 |compute Time:0.000010 |commuTime:1.697639|IO Time:0.000000
rank:380 |send count:15 | recv count: 12 |total Time:2.669447 |compute Time:0.000014 |commuTime:1.759235|IO Time:0.000000
rank:403 |send count:24 | recv count: 16 |total Time:2.670132 |compute Time:0.000012 |commuTime:1.687732|IO Time:0.000000
rank:381 |send count:5 | recv count: 5 |total Time:2.669523 |compute Time:0.000009 |commuTime:1.759279|IO Time:0.000000
rank:413 |send count:9 | recv count: 14 |total Time:2.670202 |compute Time:0.000009 |commuTime:1.666061|IO Time:0.000000
rank:393 |send count:11 | recv count: 13 |total Time:2.669170 |compute Time:0.000015 |commuTime:1.731122|IO Time:0.000000
rank:415 |send count:5 | recv count: 5 |total Time:2.667453 |compute Time:0.000011 |commuTime:1.656456|IO Time:0.000000
rank:395 |send count:7 | recv count: 7 |total Time:2.668278 |compute Time:0.000007 |commuTime:1.715722|IO Time:0.000000
rank:100 |send count:5 | recv count: 5 |total Time:2.667488 |compute Time:0.000009 |commuTime:2.429544|IO Time:0.000000
rank:94 |send count:9 | recv count: 10 |total Time:2.667608 |compute Time:0.000012 |commuTime:2.448607|IO Time:0.000000
rank:210 |send count:9 | recv count: 9 |total Time:2.669348 |compute Time:0.000010 |commuTime:2.169648|IO Time:0.000000
rank:261 |send count:7 | recv count: 7 |total Time:2.667984 |compute Time:0.000014 |commuTime:2.044242|IO Time:0.000000
rank:389 |send count:5 | recv count: 5 |total Time:2.670024 |compute Time:0.000011 |commuTime:1.741138|IO Time:0.000000
rank:272 |send count:7 | recv count: 7 |total Time:2.668000 |compute Time:0.000013 |commuTime:2.016766|IO Time:0.000000
rank:425 |send count:9 | recv count: 9 |total Time:2.668737 |compute Time:0.000010 |commuTime:1.639124|IO Time:0.000000
rank:286 |send count:5 | recv count: 5 |total Time:2.667314 |compute Time:0.000009 |commuTime:1.988920|IO Time:0.000000
rank:427 |send count:4 | recv count: 4 |total Time:2.667246 |compute Time:0.000011 |commuTime:1.630393|IO Time:0.000000
rank:296 |send count:31 | recv count: 33 |total Time:2.667296 |compute Time:0.000021 |commuTime:1.960341|IO Time:0.000000
rank:436 |send count:7 | recv count: 7 |total Time:2.668978 |compute Time:0.000009 |commuTime:1.612121|IO Time:0.000000
rank:335 |send count:6 | recv count: 6 |total Time:2.669844 |compute Time:0.000007 |commuTime:1.865647|IO Time:0.000000
rank:437 |send count:18 | recv count: 16 |total Time:2.669021 |compute Time:0.000010 |commuTime:1.612105|IO Time:0.000000
rank:383 |send count:7 | recv count: 7 |total Time:2.668611 |compute Time:0.000011 |commuTime:1.750497|IO Time:0.000000
rank:439 |send count:4 | recv count: 4 |total Time:2.670593 |compute Time:0.000012 |commuTime:1.603389|IO Time:0.000000
rank:394 |send count:7 | recv count: 7 |total Time:2.668320 |compute Time:0.000010 |commuTime:1.731215|IO Time:0.000000
rank:448 |send count:7 | recv count: 7 |total Time:2.670614 |compute Time:0.000009 |commuTime:1.584301|IO Time:0.000000
rank:404 |send count:4 | recv count: 4 |total Time:2.670175 |compute Time:0.000014 |commuTime:1.687506|IO Time:0.000000
rank:449 |send count:5 | recv count: 5 |total Time:2.670649 |compute Time:0.000009 |commuTime:1.584319|IO Time:0.000000
rank:405 |send count:5 | recv count: 5 |total Time:2.670185 |compute Time:0.000009 |commuTime:1.687340|IO Time:0.000000
rank:451 |send count:5 | recv count: 5 |total Time:2.670636 |compute Time:0.000010 |commuTime:1.573455|IO Time:0.000000
rank:407 |send count:18 | recv count: 18 |total Time:2.670533 |compute Time:0.000013 |commuTime:1.676517|IO Time:0.000000
rank:234 |send count:8 | recv count: 9 |total Time:2.667923 |compute Time:0.000012 |commuTime:2.111871|IO Time:0.000000
rank:416 |send count:9 | recv count: 9 |total Time:2.670213 |compute Time:0.000011 |commuTime:1.656335|IO Time:0.000000
rank:304 |send count:5 | recv count: 5 |total Time:2.667357 |compute Time:0.000009 |commuTime:1.941904|IO Time:0.000000
rank:417 |send count:7 | recv count: 7 |total Time:2.670208 |compute Time:0.000012 |commuTime:1.656309|IO Time:0.000000
rank:318 |send count:5 | recv count: 5 |total Time:2.668748 |compute Time:0.000009 |commuTime:1.912668|IO Time:0.000000
rank:419 |send count:6 | recv count: 6 |total Time:2.669912 |compute Time:0.000009 |commuTime:1.648120|IO Time:0.000000
rank:352 |send count:7 | recv count: 7 |total Time:2.670367 |compute Time:0.000007 |commuTime:1.825704|IO Time:0.000000
rank:333 |send count:8 | recv count: 8 |total Time:2.669360 |compute Time:0.000010 |commuTime:1.875007|IO Time:0.000000
rank:376 |send count:13 | recv count: 13 |total Time:2.668506 |compute Time:0.000010 |commuTime:1.768676|IO Time:0.000000
rank:429 |send count:21 | recv count: 16 |total Time:2.669043 |compute Time:0.000013 |commuTime:1.630115|IO Time:0.000000
rank:460 |send count:11 | recv count: 11 |total Time:2.670771 |compute Time:0.000012 |commuTime:1.552155|IO Time:0.000000
rank:430 |send count:7 | recv count: 7 |total Time:2.669957 |compute Time:0.000007 |commuTime:1.630089|IO Time:0.000000
rank:461 |send count:5 | recv count: 8 |total Time:2.670718 |compute Time:0.000015 |commuTime:1.552056|IO Time:0.000000
rank:431 |send count:11 | recv count: 11 |total Time:2.670009 |compute Time:0.000007 |commuTime:1.621555|IO Time:0.000000
rank:463 |send count:11 | recv count: 10 |total Time:2.670674 |compute Time:0.000011 |commuTime:1.542820|IO Time:0.000000
rank:440 |send count:8 | recv count: 8 |total Time:2.666847 |compute Time:0.000013 |commuTime:1.603129|IO Time:0.000000
rank:472 |send count:15 | recv count: 15 |total Time:2.670707 |compute Time:0.000012 |commuTime:1.521896|IO Time:0.000000
rank:443 |send count:7 | recv count: 7 |total Time:2.666922 |compute Time:0.000012 |commuTime:1.594194|IO Time:0.000000
rank:473 |send count:8 | recv count: 8 |total Time:2.670705 |compute Time:0.000010 |commuTime:1.521866|IO Time:0.000000
rank:453 |send count:5 | recv count: 5 |total Time:2.670656 |compute Time:0.000008 |commuTime:1.569695|IO Time:0.000000
rank:475 |send count:11 | recv count: 11 |total Time:2.669528 |compute Time:0.000011 |commuTime:1.511556|IO Time:0.000000
rank:455 |send count:4 | recv count: 4 |total Time:2.670660 |compute Time:0.000006 |commuTime:1.561136|IO Time:0.000000
rank:484 |send count:9 | recv count: 9 |total Time:2.668345 |compute Time:0.000013 |commuTime:1.487571|IO Time:0.000000
rank:485 |send count:5 | recv count: 5 |total Time:2.668374 |compute Time:0.000008 |commuTime:1.487540|IO Time:0.000000
rank:487 |send count:5 | recv count: 5 |total Time:2.670470 |compute Time:0.000012 |commuTime:1.478630|IO Time:0.000000
rank:496 |send count:4 | recv count: 4 |total Time:2.669922 |compute Time:0.000008 |commuTime:1.460025|IO Time:0.000000
rank:82 |send count:7 | recv count: 7 |total Time:2.667609 |compute Time:0.000010 |commuTime:2.478754|IO Time:0.000000
rank:497 |send count:28 | recv count: 27 |total Time:2.667157 |compute Time:0.000017 |commuTime:1.459928|IO Time:0.000000
rank:441 |send count:5 | recv count: 5 |total Time:2.667002 |compute Time:0.000010 |commuTime:1.603190|IO Time:0.000000
rank:208 |send count:5 | recv count: 5 |total Time:2.668823 |compute Time:0.000013 |commuTime:2.170056|IO Time:0.000000
rank:452 |send count:5 | recv count: 5 |total Time:2.670701 |compute Time:0.000012 |commuTime:1.569762|IO Time:0.000000
rank:268 |send count:11 | recv count: 11 |total Time:2.669042 |compute Time:0.000013 |commuTime:2.026060|IO Time:0.000000
rank:465 |send count:11 | recv count: 10 |total Time:2.670813 |compute Time:0.000015 |commuTime:1.542786|IO Time:0.000000
rank:340 |send count:15 | recv count: 15 |total Time:2.670399 |compute Time:0.000014 |commuTime:1.855707|IO Time:0.000000
rank:466 |send count:5 | recv count: 5 |total Time:2.670661 |compute Time:0.000008 |commuTime:1.542634|IO Time:0.000000
rank:412 |send count:6 | recv count: 8 |total Time:2.670642 |compute Time:0.000009 |commuTime:1.666670|IO Time:0.000000
rank:467 |send count:9 | recv count: 9 |total Time:2.670728 |compute Time:0.000010 |commuTime:1.531001|IO Time:0.000000
rank:280 |send count:5 | recv count: 5 |total Time:2.669842 |compute Time:0.000011 |commuTime:1.998805|IO Time:0.000000
rank:476 |send count:7 | recv count: 10 |total Time:2.670723 |compute Time:0.000013 |commuTime:1.511258|IO Time:0.000000
rank:477 |send count:4 | recv count: 4 |total Time:2.670734 |compute Time:0.000010 |commuTime:1.511224|IO Time:0.000000
rank:479 |send count:18 | recv count: 12 |total Time:2.669863 |compute Time:0.000010 |commuTime:1.502133|IO Time:0.000000
rank:488 |send count:4 | recv count: 4 |total Time:2.670143 |compute Time:0.000015 |commuTime:1.478279|IO Time:0.000000
rank:489 |send count:5 | recv count: 5 |total Time:2.668451 |compute Time:0.000008 |commuTime:1.478365|IO Time:0.000000
rank:491 |send count:7 | recv count: 7 |total Time:2.670480 |compute Time:0.000006 |commuTime:1.469589|IO Time:0.000000
rank:238 |send count:8 | recv count: 8 |total Time:2.668794 |compute Time:0.000011 |commuTime:2.101988|IO Time:0.000000
rank:172 |send count:5 | recv count: 5 |total Time:2.667466 |compute Time:0.000010 |commuTime:2.257566|IO Time:0.000000
rank:274 |send count:7 | recv count: 7 |total Time:2.669637 |compute Time:0.000011 |commuTime:2.017203|IO Time:0.000000
rank:354 |send count:9 | recv count: 10 |total Time:2.670255 |compute Time:0.000011 |commuTime:1.826167|IO Time:0.000000
rank:378 |send count:7 | recv count: 7 |total Time:2.667220 |compute Time:0.000011 |commuTime:1.769216|IO Time:0.000000
rank:370 |send count:7 | recv count: 7 |total Time:2.669887 |compute Time:0.000013 |commuTime:1.788498|IO Time:0.000000
rank:424 |send count:7 | recv count: 8 |total Time:2.669408 |compute Time:0.000008 |commuTime:1.639847|IO Time:0.000000
rank:462 |send count:6 | recv count: 12 |total Time:2.670948 |compute Time:0.000008 |commuTime:1.552623|IO Time:0.000000
rank:334 |send count:7 | recv count: 7 |total Time:2.670594 |compute Time:0.000012 |commuTime:1.875663|IO Time:0.000000
rank:406 |send count:7 | recv count: 7 |total Time:2.671321 |compute Time:0.000010 |commuTime:1.688147|IO Time:0.000000
rank:316 |send count:5 | recv count: 5 |total Time:2.668905 |compute Time:0.000011 |commuTime:1.913401|IO Time:0.000000
rank:414 |send count:15 | recv count: 17 |total Time:2.668215 |compute Time:0.000014 |commuTime:1.666868|IO Time:0.000000
rank:118 |send count:5 | recv count: 5 |total Time:2.669879 |compute Time:0.000009 |commuTime:2.393110|IO Time:0.000000
rank:346 |send count:7 | recv count: 7 |total Time:2.668905 |compute Time:0.000011 |commuTime:1.845905|IO Time:0.000000
rank:244 |send count:11 | recv count: 11 |total Time:2.669939 |compute Time:0.000010 |commuTime:2.083300|IO Time:0.000000
rank:478 |send count:15 | recv count: 10 |total Time:2.670425 |compute Time:0.000010 |commuTime:1.511893|IO Time:0.000000
